% Axis definition:
%   - 'y' Along the chord (y = 0 on the leading edge ; y = 1 on the trailing edge)
%   - 'x' Along the thickness (x > 0 for extrados      ; x < 0 for intrados   )

% Airfoil thickness aspect ratio
0.17

% Coordinates
% y         x
0.000000	0.000000
0.001240	0.010102
0.003880	0.017251
0.007920	0.024503
0.013370	0.032107
0.020220	0.039992
0.028470	0.048081
0.038120	0.056286
0.049180	0.064535
0.061640	0.072737
0.075510	0.080817
0.090770	0.088685
0.107450	0.096271
0.125520	0.103484
0.144990	0.110240
0.165870	0.116440
0.188160	0.121974
0.211840	0.126684
0.236930	0.130356
0.263330	0.132796
0.290000	0.134011
0.316670	0.134200
0.343330	0.133522
0.370000	0.132098
0.396670	0.130013
0.423330	0.127342
0.450000	0.124153
0.476670	0.120514
0.503330	0.116476
0.529999	0.112072
0.556670	0.107342
0.583330	0.102317
0.610000	0.097025
0.636670	0.091493
0.663330	0.085748
0.690000	0.079812
0.716670	0.073711
0.743330	0.067472
0.769610	0.061198
0.794840	0.055075
0.819020	0.049125
0.842160	0.043373
0.864250	0.037841
0.885290	0.032546
0.905290	0.027489
0.924250	0.022675
0.942160	0.018095
0.959020	0.013710
0.974840	0.009465
0.989610	0.005364
0.993140	0.004371
0.996600	0.003402
1.000000	0.002460
1.000000	0.000000
1.000000	-0.002460
0.996600	-0.001580
0.982350	0.001634
0.967060	0.004046
0.950720	0.005582
0.933330	0.006226
0.914900	0.005999
0.895420	0.004872
0.874900	0.002779
0.853330	-0.000368
0.830720	-0.004624
0.807060	-0.009984
0.782350	-0.016471
0.756600	-0.024047
0.730000	-0.032557
0.703330	-0.041612
0.676670	-0.051060
0.650000	-0.060788
0.623330	-0.070695
0.596670	-0.080696
0.570000	-0.090714
0.543330	-0.100649
0.516670	-0.110402
0.490000	-0.119920
0.463330	-0.129084
0.436670	-0.137718
0.410000	-0.145655
0.383330	-0.152704
0.356670	-0.158553
0.330000	-0.162913
0.303330	-0.165482
0.276670	-0.165916
0.250000	-0.163991
0.224210	-0.159761
0.199820	-0.153713
0.176840	-0.146332
0.155260	-0.137971
0.135080	-0.128881
0.116310	-0.119233
0.098930	-0.109190
0.082970	-0.098953
0.068400	-0.088620
0.055240	-0.078307
0.043480	-0.068106
0.033120	-0.058132
0.024170	-0.048515
0.016620	-0.039286
0.010470	-0.030528
0.005720	-0.022168
0.002380	-0.014116
0.000440	-0.006006
0.000180	-0.003820
